GEOTYPE|ST|GEO_ID|GEO_TTL|FOOTID_GEO|YEAR|SCHENROLL|SCHENROLL_F|SCHEXPCS_PP|SCHEXPCS_PP_F|SCHEXPCSFSW_PP|SCHEXPCSFSW_PP_F|SCHEXPCSFEB_PP|SCHEXPCSFEB_PP_F|SCHEXPCSIT_PP|SCHEXPCSIT_PP_F|SCHEXPCSISW_PP|SCHEXPCSISW_PP_F|SCHEXPCSIEB_PP|SCHEXPCSIEB_PP_F|SCHEXPCSST_PP|SCHEXPCSST_PP_F|SCHEXPCSSPS_PP|SCHEXPCSSPS_PP_F|SCHEXPCSSIS_PP|SCHEXPCSSIS_PP_F|SCHEXPCSSGA_PP|SCHEXPCSSGA_PP_F|SCHEXPCSSSA_PP|SCHEXPCSSSA_PP_F
37|39|9700000US3904470|Rocky River City School District, Ohio||2013|2627||12356||7719||2710||7453||5130||1755||4745||788||537||131||586|
37|39|9700000US3904471|St. Bernard-Elmwood Place City School District, Ohio||2013|1034||11653||7153||2427||6706||4724||1582||4453||928||603||355||571|
37|39|9700000US3904472|St. Marys City School District, Ohio||2013|2201||8974||5569||2036||5655||4000||1318||2927||539||404||148||503|
37|39|9700000US3904474|Sandusky City School District, Ohio||2013|3228||12190||7742||2715||7751||5128||1707||3910||579||581||319||586|
37|39|9700000US3904475|Shaker Heights City School District, Ohio||2013|5396||16030||9752||3386||8110||5773||1802||7559||1079||1389||226||886|
37|39|9700000US3904476|Sheffield-Sheffield Lake City School District, Ohio||2013|1777||11270||6850||2575||6588||4605||1623||4324||724||499||207||729|
37|39|9700000US3904479|South Euclid-Lyndhurst City School District, Ohio||2013|3981||13500||8313||3260||7462||5379||1914||5595||979||353||141||823|
37|39|9700000US3904480|South-Western City School District, Ohio||2013|20906||9798||6351||2117||5707||4146||1256||3715||501||734||208||591|
37|39|9700000US3904481|Springfield City School District, Ohio||2013|7374||10407||6547||2488||5065||3994||1346||4738||970||1009||452||595|
37|39|9700000US3904482|Steubenville City School District, Ohio||2013|2415||8921||4836||2232||5583||3411||1540||2967||278||347||252||499|
37|39|9700000US3904483|Stow-Munroe Falls City School District, Ohio||2013|5321||9315||5804||2045||5420||3802||1309||3665||581||466||305||410|
37|39|9700000US3904484|Strongsville City School District, Ohio||2013|6179||11003||6203||3093||6160||3915||1935||4585||419||579||102||396|
37|39|9700000US3904485|Struthers City School District, Ohio||2013|1940||8515||5450||2010||5521||3836||1499||2640||348||210||255||473|
37|39|9700000US3904486|Sycamore Community City School District, Ohio||2013|5298||13832||8928||3218||8395||6017||2056||5076||966||491||228||778|
37|39|9700000US3904487|Sylvania City School District, Ohio||2013|7497||10602||6417||2801||5941||4173||1621||4444||757||596||171||759|
37|39|9700000US3904488|Tallmadge City School District, Ohio||2013|2475||9910||5857||1893||6036||4354||1345||3597||572||246||213||553|
37|39|9700000US3904489|Tiffin City School District, Ohio||2013|2768||7221||4521||1499||4111||2958||900||2842||465||418||234||413|
37|39|9700000US3904490|Toledo City School District, Ohio||2013|22107||8417||7106||3100||2562||4125||1532||5172||675||1319||144||667|
37|39|9700000US3904491|Toronto City School District, Ohio||2013|844||8693||4860||2295||5105||3230||1581||3164||306||296||437||582|
37|39|9700000US3904492|Troy City School District, Ohio||2013|4357||9646||5819||2570||5960||3962||1641||3232||486||290||297||667|
37|39|9700000US3904493|Upper Arlington City School District, Ohio||2013|5802||14562||9164||3095||9474||6187||2073||4848||957||910||267||573|
37|39|9700000US3904494|Urbana City School District, Ohio||2013|2115||10256||5360||2092||6783||3866||1403||2962||552||242||163||671|
37|39|9700000US3904495|Vandalia-Butler City School District, Ohio||2013|3235||10030||5955||2632||5973||3927||1790||3737||844||686||178||411|
37|39|9700000US3904498|Wapakoneta City School District, Ohio||2013|2996||7956||4615||1627||4830||3108||1017||2747||366||382||134||592|
37|39|9700000US3904499|Warren City School District, Ohio||2013|5169||12213||7198||2767||6129||4304||1512||5439||701||1137||405||660|
37|39|9700000US3904500|Warrensville Heights City School District, Ohio||2013|1744||16003||9241||3049||7479||5438||1571||8088||483||1641||657||874|
37|39|9700000US3904502|Wellston City School District, Ohio||2013|1490||10089||5226||2890||5557||3428||1677||4017||353||727||413||536|
37|39|9700000US3904503|Wellsville Local School District, Ohio||2013|828||10292||5487||2923||6240||3807||1771||3588||418||510||412||593|
37|39|9700000US3904504|Westerville City School District, Ohio||2013|14629||9950||6227||2076||5630||4087||1254||4037||860||585||364||487|
37|39|9700000US3904505|West Carrollton City School District, Ohio||2013|3726||9877||6356||2354||5563||4034||1365||3878||714||626||196||541|
37|39|9700000US3904506|Westlake City School District, Ohio||2013|3929||13200||8562||3022||8055||5782||1899||4844||986||481||90||634|
37|39|9700000US3904507|Whitehall City School District, Ohio||2013|3087||10104||6511||2274||5926||4187||1407||3738||569||486||316||628|
37|39|9700000US3904508|Wickliffe City School District, Ohio||2013|1518||11574||6749||2736||6372||4462||1669||5031||860||562||436||597|
37|39|9700000US3904509|Willard City School District, Ohio||2013|1733||9759||5734||2301||5922||4115||1214||3321||394||251||576||732|
37|39|9700000US3904510|Willoughby-Eastlake City School District, Ohio||2013|8418||10725||6126||2253||6150||4287||1556||4337||784||437||61||788|
37|39|9700000US3904511|Wilmington City School District, Ohio||2013|3104||7371||4647||1653||4082||3150||1007||2876||491||523||147||353|
37|39|9700000US3904513|Worthington City School District, Ohio||2013|9423||12479||7895||2904||7388||5135||1720||4794||725||1121||268||631|
37|39|9700000US3904514|Wyoming City School District, Ohio||2013|1879||11831||7317||2449||7973||5444||1692||3857||768||564||350||640|
37|39|9700000US3904515|Xenia Community City School District, Ohio||2013|4338||9663||5410||1828||5492||3756||1226||3816||702||707||267||577|
37|39|9700000US3904516|Youngstown City School District, Ohio||2013|5555||12520||8945||4007||4422||4937||2068||7491||1064||1683||503||674|
37|39|9700000US3904517|Zanesville City School District, Ohio||2013|3443||9160||5207||2690||4520||3284||1501||4032||690||967||191||452|
37|39|9700000US3904518|Ada Exempted Village School District, Ohio||2013|869||9212||5421||2199||5664||3708||1392||3182||368||415||201||600|
37|39|9700000US3904519|Amherst Exempted Village School District, Ohio||2013|3921||8955||5541||2117||5508||3820||1338||3086||416||445||55||716|
37|39|9700000US3904520|Barnesville Exempted Village School District, Ohio||2013|1162||9324||5206||2225||5466||3533||1416||3557||716||348||277||287|
37|39|9700000US3904521|Bluffton Exempted Village School District, Ohio||2013|1116||8080||4476||1637||4555||3129||1018||3136||217||382||210||482|
37|39|9700000US3904522|Bradford Exempted Village School District, Ohio||2013|514||10290||6237||2187||5568||3804||1158||4115||792||105||490||733|
37|39|9700000US3904523|Bridgeport Exempted Village School District, Ohio||2013|791||8979||5164||2043||5195||3454||1113||3379||388||387||344||534|
37|39|9700000US3904524|Harrison Hills City School District, Ohio||2013|1559||9829||5210||2777||5649||3479||1697||3804||384||252||441||691|
37|39|9700000US3904525|Caldwell Exempted Village School District, Ohio||2013|759||10049||5397||2837||5395||3477||1555||4207||582||826||424||524|
37|39|9700000US3904526|Carey Exempted Village School District, Ohio||2013|842||9012||5659||2179||5863||4097||1458||2721||297||259||324||581|
37|39|9700000US3904527|Carrollton Exempted Village School District, Ohio||2013|2309||8519||4761||2362||4766||3136||1314||3412||617||408||331||406|
37|39|9700000US3904528|Chagrin Falls Exempted Village School District, Ohio||2013|2011||12389||7809||2500||7376||5209||1532||4701||651||688||320||825|
37|39|9700000US3904529|Chesapeake Union Exempted Village School District, Ohio||2013|1389||8990||5150||1923||5061||3531||1216||3548||358||626||206||538|
37|39|9700000US3904531|Coldwater Exempted Village School District, Ohio||2013|1452||9477||5604||1947||6278||4054||1339||2858||351||263||290||560|
37|39|9700000US3904532|Columbiana Exempted Village School District, Ohio||2013|1043||7975||4573||1509||4787||3224||996||2909||408||396||318||442|
37|39|9700000US3904533|Covington Exempted Village School District, Ohio||2013|852||8640||5121||1840||4954||3374||1043||3281||447||404||292||592|
37|39|9700000US3904535|Crooksville Exempted Village School District, Ohio||2013|1090||10226||5325||2228||6023||3601||1392||3727||532||334||468||472|
37|39|9700000US3904536|Fairport Harbor Exempted Village School District, Ohio||2013|556||8453||5067||2094||5505||3808||1518||2908||446||187||345||486|
37|39|9700000US3904537|Georgetown Exempted Village School District, Ohio||2013|952||8821||4785||2048||5111||3207||1194||3220||428||369||288||533|
37|39|9700000US3904538|Gibsonburg Exempted Village School District, Ohio||2013|1081||8866||5438||2024||5628||3944||1323||2784||384||18||271||629|
37|39|9700000US3904539|Granville Exempted Village School District, Ohio||2013|2490||9564||5484||2123||5678||3947||1329||3632||618||536||211||387|
37|39|9700000US3904540|Greenfield Exempted Village School District, Ohio||2013|2080||8972||4807||2582||5338||3250||1745||3301||478||335||180||725|
37|39|9700000US3904541|Hicksville Exempted Village School District, Ohio||2013|903||10020||5614||1959||6178||3878||1287||3406||451||437||382||656|
37|39|9700000US3904542|Hubbard Exempted Village School District, Ohio||2013|1985||9280||5632||2495||5358||3719||1489||3529||506||441||249||452|
37|39|9700000US3904543|Indian Hill Exempted Village School District, Ohio||2013|1930||15488||9577||3093||8824||6555||1954||6343||1233||914||466||739|
37|39|9700000US3904545|Lisbon Exempted Village School District, Ohio||2013|949||10036||5551||1763||5924||3773||1159||3685||644||270||355||497|
37|39|9700000US3904546|Loudonville-Perrysville Exempted Village School District, Ohio||2013|1122||10297||6203||2443||5822||4111||1378||4073||524||834||229||649|
37|39|9700000US3904547|Marysville Exempted Village School District, Ohio||2013|5251||9292||5542||2329||5570||3707||1500||3359||660||400||223||472|
37|39|9700000US3904548|Mechanicsburg Exempted Village School District, Ohio||2013|890||8984||5018||2063||5190||3455||1199||3536||161||201||306||638|
37|39|9700000US3904549|Mentor Exempted Village School District, Ohio||2013|8071||11973||7510||3001||6971||4893||1712||4671||760||862||237||540|
37|39|9700000US3904550|Milford Exempted Village School District, Ohio||2013|6452||8805||5238||1764||5429||3885||1247||3049||439||186||75||407|
37|39|9700000US3904551|Milton-Union Exempted Village School District, Ohio||2013|1431||9099||5254||2447||5377||3658||1470||3331||572||140||311||687|
37|39|9700000US3904552|Montpelier Exempted Village School District, Ohio||2013|983||8929||5072||1909||5183||3509||1266||3237||484||165||298||491|
37|39|9700000US3904553|Mount Gilead Exempted Village School District, Ohio||2013|1277||8606||4601||1828||4717||3125||1139||3548||754||470||273||442|
37|39|9700000US3904554|Newcomerstown Exempted Village School District, Ohio||2013|1050||10380||5480||2553||5731||3611||1462||4100||352||678||306||677|
37|39|9700000US3904555|New Richmond Exempted Village School District, Ohio||2013|2327||10422||6366||2156||5921||4243||1257||4095||430||497||214||502|
37|39|9700000US3904556|Newton Falls Exempted Village School District, Ohio||2013|1270||8898||5259||2207||5278||3454||1291||3243||304||354||387||510|
37|39|9700000US3904557|Paulding Exempted Village School District, Ohio||2013|1492||9856||5804||2294||5880||4171||1495||3489||560||400||212||485|
37|39|9700000US3904558|Perrysburg Exempted Village School District, Ohio||2013|4618||9269||5475||1968||6052||3825||1277||2875||559||175||201||427|
37|39|9700000US3904560|Rossford Exempted Village School District, Ohio||2013|1747||13994||8607||3340||8071||5535||1996||5506||1101||635||302||994|
37|39|9700000US3904561|Tipp City Exempted Village School District, Ohio||2013|2518||8629||5254||1697||5465||3558||1025||2895||344||420||176||485|
37|39|9700000US3904563|Versailles Exempted Village School District, Ohio||2013|1386||7716||4620||1632||4717||3267||1058||2627||229||330||171||623|
37|39|9700000US3904564|Wauseon Exempted Village School District, Ohio||2013|1843||8960||5429||1889||5700||3957||1256||2842||309||295||211||489|
37|39|9700000US3904565|Wellington Exempted Village School District, Ohio||2013|1242||10538||5994||2370||6179||4019||1360||4006||571||543||288||811|
37|39|9700000US3904566|Windham Exempted Village School District, Ohio||2013|647||11141||6544||2485||6156||4321||1436||4502||726||748||498||572|
37|39|9700000US3904567|Yellow Springs Exempted Village School District, Ohio||2013|699||10137||6529||2280||6280||4591||1468||3481||383||315||429||687|
37|39|9700000US3904575|Allen East Local School District, Ohio||2013|1083||7946||4549||1741||4601||3244||1031||2919||334||148||206||440|
37|39|9700000US3904576|Bath Local School District, Ohio||2013|1787||8918||5331||1763||5213||3463||1094||3221||436||215||215||627|
37|39|9700000US3904577|Elida Local School District, Ohio||2013|2445||8123||5061||1780||4891||3444||1087||2803||434||272||130||496|
37|39|9700000US3904578|Perry Local School District (Allen County), Ohio||2013|799||9317||5207||2126||5362||3423||1330||3389||479||295||293||522|
37|39|9700000US3904579|Shawnee Local School District, Ohio||2013|2458||9107||5520||1721||5119||3452||1014||3608||539||347||322||439|
37|39|9700000US3904580|Spencerville Local School District, Ohio||2013|924||9258||5359||1866||5443||3624||1134||3434||543||173||241||501|
37|39|9700000US3904582|Hillsdale Local School District, Ohio||2013|959||9769||5895||2149||5907||4162||1319||3498||541||295||311||584|
37|39|9700000US3904583|Mapleton Local School District, Ohio||2013|879||8684||5175||1695||4889||3578||973||3441||339||348||350||484|
37|39|9700000US3904585|Buckeye Local School District (Ashtabula County), Ohio||2013|1763||9687||5340||2229||6147||3634||1398||3112||299||143||249||552|
37|39|9700000US3904586|Grand Valley Local School District, Ohio||2013|1340||8065||4558||1924||4540||3175||1147||3191||361||171||346||471|
37|39|9700000US3904587|Jefferson Area Local School District, Ohio||2013|1755||8427||4713||2259||4477||3122||1223||3521||726||200||148||545|
37|39|9700000US3904588|Pymatuning Valley Local School District, Ohio||2013|1300||9306||4719||2593||5192||3234||1462||3668||548||34||190||670|
37|39|9700000US3904590|Alexander Local School District, Ohio||2013|1577||9321||5677||2140||5212||3630||1305||3614||370||438||212||516|
37|39|9700000US3904591|Federal Hocking Local School District, Ohio||2013|987||10936||6041||2775||6317||4036||1616||4145||334||395||444||552|
37|39|9700000US3904592|Trimble Local School District, Ohio||2013|852||10973||6331||2523||6263||3934||1452||4191||488||704||360||565|
37|39|9700000US3904594|Minster Local School District, Ohio||2013|849||9079||5405||2061||5962||4064||1494||2736||258||362||223||377|
37|39|9700000US3904595|New Bremen Local School District, Ohio||2013|836||10239||5901||2471||6594||4194||1677||3269||288||251||221||740|
37|39|9700000US3904596|New Knoxville Local School District, Ohio||2013|438||10114||5265||2320||6717||3977||1644||3050||142||221||411||486|
37|39|9700000US3904597|Waynesfield-Goshen Local School District, Ohio||2013|560||9664||5438||2159||5386||3766||1375||3866||500||438||380||539|
37|39|9700000US3904599|St. Clairsville-Richland City School District, Ohio||2013|1653||7861||4670||1935||5067||3376||1289||2638||463||145||216||295|
37|39|9700000US3904600|Shadyside Local School District, Ohio||2013|828||8165||4771||1987||5157||3338||1388||2836||203||208||348||540|
37|39|9700000US3904601|Union Local School District, Ohio||2013|1478||8584||4974||2381||5485||3595||1595||2845||382||231||334||377|
