GEOTYPE|ST|GEO_ID|GEO_TTL|FOOTID_GEO|YEAR|SCHENROLL|SCHENROLL_F|SCHSDTOTEXP|SCHSDTOTEXP_F|SCHSDEXPCS|SCHSDEXPCS_F|SCHEXPCSFSW|SCHEXPCSFSW_F|SCHEXPCSFEB|SCHEXPCSFEB_F|SCHEXPCSIT|SCHEXPCSIT_F|SCHEXPCSISW|SCHEXPCSISW_F|SCHEXPCSIEB|SCHEXPCSIEB_F|SCHEXPCSST|SCHEXPCSST_F|SCHEXPCSSPS|SCHEXPCSSPS_F|SCHEXPCSSIS|SCHEXPCSSIS_F|SCHEXPCSSGA|SCHEXPCSSGA_F|SCHEXPCSSSA|SCHEXPCSSSA_F|SCHSDEXPCSSON|SCHSDEXPCSSON_F|SCHEXPCSOF|SCHEXPCSOF_F|SCHEXPCO|SCHEXPCO_F|SCHSDEXPOPG|SCHSDEXPOPG_F|SCHEXPOID|SCHEXPOID_F
37|06|9700000US0609390|Colton Joint Unified School District, California||2013|23172||233578||193856||118532||47659||118515||80319||30558||65588||12260||6288||987||10735||35318||9753||30794||2155||6773|
37|06|9700000US0609570|Colusa Unified School District, California||2013|1408||11706||10878||6726||2354||6612||4615||1502||3611||510||154||287||787||1873||655||123||705||0|
37|06|9700000US0609620|Compton Unified School District, California||2013|24710||252965||239315||141485||44797||136871||92486||25662||88523||12784||8804||5641||12128||49166||13921||2848||5784||5018|
37|06|9700000US0609640|Conejo Valley Unified School District, California||2013|20595||182868||175845||110495||39822||110545||76519||25116||52095||7722||4044||685||12718||26926||13205||2780||1273||2970|
37|06|9700000US0609665|Leggett Valley Unified School District, California||2013|116||2260||2259||1170||618||1214||755||375||941||38||5||93||180||625||104||1||0||0|
37|06|9700000US0609690|Corcoran Joint Unified School District, California||2013|3334||29087||27904||15711||6061||16795||10771||3671||9560||985||1291||596||1789||4899||1549||956||153||74|
37|06|9700000US0609850|Corona-Norco Unified School District, California||2013|53437||460326||406920||272443||73338||260136||196232||45031||130110||22226||13359||2029||28707||63789||16674||39010||670||13726|
37|06|9700000US0609870|Coronado Unified School District, California||2013|3174||33332||31696||18509||6178||18870||12513||4009||11405||1452||1544||431||2341||5637||1421||836||0||800|
37|06|9700000US0609940|Cotati-Rohnert Park Unified School District, California||2013|5855||56883||50870||25145||12180||33721||17913||8244||14488||2401||1145||668||3523||6751||2661||1904||1357||2752|
37|06|9700000US0610050|Covina-Valley Unified School District, California||2013|12978||198264||119812||75607||24585||69457||49082||14875||40020||5153||4911||579||7875||21502||10335||6583||68366||3503|
37|06|9700000US0610260|Culver City Unified School District, California||2013|6741||85679||63872||39639||11974||36590||23879||6540||20123||3105||2971||474||4021||9552||7159||2451||17477||1879|
37|06|9700000US0610350|Cutler-Orosi Joint Unified School District, California||2013|4128||41195||39867||22832||10533||21579||13773||6107||12765||1574||2661||324||1895||6311||5523||812||265||251|
37|06|9700000US0610620|Davis Joint Unified School District, California||2013|8599||79811||76251||48956||13706||48326||33338||9341||25546||5260||3325||796||4553||11612||2379||914||135||2511|
37|06|9700000US0610680|Death Valley Unified School District, California||2013|28||1290||1254||664||310||539||350||150||653||22||6||95||69||461||62||36||0||0|
37|06|9700000US0610770|Del Norte County Unified School District, California||2013|3595||39077||36225||21120||8810||21665||13675||5583||12967||1765||2324||324||1358||7196||1593||2723||5||124|
37|06|9700000US0611040|Denair Unified School District, California||2013|1524||15065||13876||8816||2501||9189||6369||1643||4226||378||444||383||1067||1954||461||246||220||723|
37|06|9700000US0611100|Desert Center Unified School District, California||2013|15||573||573||312||107||209||145||49||351||6||16||26||74||229||13||0||0||0|
37|06|9700000US0611110|Desert Sands Unified School District, California||2013|29159||326952||245301||147153||64109||148388||99469||39547||85406||12764||12351||1173||15955||43163||11507||58580||79||22992|
37|06|9700000US0611280|Dixon Unified School District, California||2013|3537||28874||26928||16207||5384||16197||11339||3536||9387||1577||897||361||1825||4727||1344||100||522||1324|
37|06|9700000US0611460|Downey Unified School District, California||2013|22848||209780||193134||121018||41786||125289||86243||27745||54073||10339||3696||1637||11753||26648||13772||12520||795||3331|
37|06|9700000US0611520|Duarte Unified School District, California||2013|3749||49571||37847||23346||6969||22753||15895||4198||13041||1369||811||681||2994||7186||2053||10149||58||1517|
37|06|9700000US0611730|Durham Unified School District, California||2013|991||8960||8708||5510||2165||5306||3757||1376||3098||521||226||226||528||1597||304||6||246||0|
37|06|9700000US0611870|Eastern Sierra Unified School District, California||2013|458||9755||8537||4457||2121||4195||2670||1173||4095||192||560||380||786||2177||247||750||0||468|
37|06|9700000US0612180|El Rancho Unified School District, California||2013|9648||91132||86458||51742||20774||52195||34577||12827||30015||5843||3058||908||5540||14666||4248||2016||845||1813|
37|06|9700000US0612210|El Segundo Unified School District, California||2013|3415||31786||28872||17833||5046||17478||11947||3131||9679||1556||494||472||1752||5405||1715||1053||802||1059|
37|06|9700000US0612330|Elk Grove Unified School District, California||2013|62137||555236||525804||324845||129164||341025||230300||84919||160781||23637||21574||2778||29325||83467||23998||13416||4529||11487|
37|06|9700000US0612630|Emery Unified School District, California||2013|751||18949||11850||5757||2440||5238||3373||1411||6090||733||589||520||740||3508||522||4298||0||2801|
37|06|9700000US0612840|Escalon Unified School District, California||2013|2815||22791||21689||13525||4435||13255||9370||2971||7541||577||819||269||1464||4412||893||295||229||578|
37|06|9700000US0612930|Esparto Unified School District, California||2013|987||8668||8461||5082||1679||4776||3137||910||3341||175||118||375||676||1997||344||55||14||138|
37|06|9700000US0613200|EXETER UNIFIED SCHOOL DISTRICT, California||2013|1870||17071||15685||9024||3710||9496||6331||2468||5195||342||675||337||1069||2772||994||1173||0||213|
37|06|9700000US0613360|Fairfield-Suisun Unified School District, California||2013|21400||177383||159498||102594||34628||93196||66514||19913||57482||7438||7543||1284||12737||28480||8820||4557||3679||9649|
37|06|9700000US0613470|Fall River Joint Unified School District, California||2013|1168||11599||11418||6920||2320||6071||4230||1380||4893||343||356||188||1136||2870||454||0||0||181|
37|06|9700000US0613800|Fillmore Unified School District, California||2013|3812||32852||30741||17928||7684||17446||11746||4533||11033||1483||992||680||2264||5614||2262||851||62||1198|
37|06|9700000US0613840|Firebaugh-Las Deltas Joint Unified School District, California||2013|2291||24573||20748||12250||4207||10696||7131||2187||7976||939||1158||334||1500||4045||2076||2983||84||758|
37|06|9700000US0613890|Folsom-Cordova Unified School District, California||2013|19117||162418||149760||99822||28292||91652||67236||17782||50214||6835||4813||1146||10855||26565||7894||5052||206||7400|
37|06|9700000US0613920|Fontana Unified School District, California||2013|40374||376709||350305||211825||87422||210071||140866||52333||121630||16163||24189||1075||21673||58530||18604||3005||43||23356|
37|06|9700000US0614070|Fort Bragg Unified School District, California||2013|1917||22145||18296||10944||4352||10826||7108||2762||6546||825||935||284||1304||3198||924||2896||9||944|
37|06|9700000US0614250|Fowler Unified School District, California||2013|2393||24495||19798||11340||4333||11994||7804||2853||6335||821||452||180||1058||3824||1469||4004||48||645|
37|06|9700000US0614400|Fremont Unified School District, California||2013|33308||315635||270693||191855||41424||181712||139592||28307||79608||7892||12790||1051||18196||39679||9373||8279||17877||18786|
37|06|9700000US0614550|Fresno Unified School District, California||2013|73689||793385||685221||399075||168598||396631||260677||103797||237692||35970||42214||6377||35323||117808||50898||91537||2060||14567|
37|06|9700000US0614880|Garden Grove Unified School District, California||2013|47599||475386||419115||256555||111391||267920||174903||71651||129538||21095||14675||1738||26443||65587||21657||46001||2868||7402|
37|06|9700000US0614950|Gateway Unified School District, California||2013|4029||38317||36168||21066||7551||22374||14548||4836||12482||1324||1643||641||3190||5684||1312||736||260||1153|
37|06|9700000US0615150|Geyserville Unified School District, California||2013|268||3459||3230||1866||595||2039||1275||409||1046||53||81||38||246||628||145||20||27||182|
37|06|9700000US0615180|Gilroy Unified School District, California||2013|11571||112732||89523||56590||17667||54452||38576||11880||29133||5025||3249||560||5724||14575||5938||14456||1549||7204|
37|06|9700000US0615240|Glendale Unified School District, California||2013|26179||276976||241767||142484||58691||158864||101906||39733||68782||8808||8518||2426||15789||33241||14121||25722||3581||5906|
37|06|9700000US0615270|Glendora Unified School District, California||2013|7559||61706||56810||38372||10465||38032||28288||7426||15694||2082||1320||413||3424||8455||3084||643||2167||2086|
37|06|9700000US0616323|Gustine Unified School District, California||2013|1759||14823||14111||8188||2900||8401||5564||1918||4845||441||74||386||1137||2807||865||247||135||330|
37|06|9700000US0616325|Hacienda La Puente Unified School District, California||2013|20358||216043||208316||122944||43595||109491||74731||24691||70444||8629||12265||746||13062||35742||28381||1454||2092||4181|
37|06|9700000US0616740|Hayward Unified School District, California||2013|21937||233854||202457||135034||29073||127838||92782||18890||65307||7556||10773||958||12431||33589||9312||16761||3439||11197|
37|06|9700000US0616920|Hemet Unified School District, California||2013|21689||235075||211779||133301||45899||130719||91786||30305||71716||10056||7816||1306||13164||39374||9344||12819||0||10477|
37|06|9700000US0617220|Hilmar Unified School District, California||2013|2242||18611||18351||11655||3693||11371||8133||2435||6069||751||283||308||1259||3468||911||131||126||3|
37|06|9700000US0617430|Holtville Unified School District, California||2013|1586||15987||14220||9130||2735||7676||5645||1516||5561||709||688||365||1126||2673||983||1324||0||443|
37|06|9700000US0618210|Imperial Unified School District, California||2013|3711||29412||27890||18087||6053||17319||12649||3889||9325||1453||582||360||1631||5299||1246||721||0||801|
37|06|9700000US0618390|Inglewood Unified School District, California||2013|14207||149605||124387||66206||30558||71767||42302||17671||44623||4230||8166||3031||7806||21390||7997||13310||6085||5823|
37|06|9700000US0618990|John Swett Unified School District, California||2013|1600||23644||15159||7841||3481||8780||5450||2346||5661||390||243||456||1017||3555||718||7332||0||1153|
37|06|9700000US0619260|Jurupa Unified School District, California||2013|19577||171397||165069||103548||36290||104161||72642||24003||52468||7595||6653||641||9219||28360||8440||3654||0||2674|
37|06|9700000US0619320|Kelseyville Unified School District, California||2013|1697||15014||14520||7833||4262||8163||5148||2634||5523||848||254||433||1116||2872||834||390||10||94|
37|06|9700000US0619490|Kerman Unified School District, California||2013|4799||38563||37161||21655||7800||21337||14422||4855||13388||1287||1067||343||2492||8199||2436||597||45||760|
37|06|9700000US0619700|Kings Canyon Joint Unified School District, California||2013|9954||96579||88981||52760||19312||48330||31927||10933||34594||5330||5002||414||7581||16267||6057||5421||405||1772|
37|06|9700000US0619950|Klamath-Trinity Joint Unified School District, California||2013|1040||15941||15371||8855||3790||7926||5120||1934||6816||871||772||402||1345||3426||629||329||34||207|
37|06|9700000US0620070|Konocti Unified School District, California||2013|3071||27996||26940||14065||7951||14587||8595||4939||10989||1928||1853||542||1676||4990||1364||554||21||481|
37|06|9700000US0620130|La Ca?ada Unified School District, California||2013|4119||39840||36165||21833||7612||23086||15415||5103||12348||1947||1111||461||2418||6411||731||1399||0||2276|
37|06|9700000US0620220|La Honda-Pescadero Unified School District, California||2013|343||5645||4927||2940||1067||2874||1940||636||1857||52||219||150||509||927||196||395||50||273|
37|06|9700000US0620370|Laguna Beach Unified School District, California||2013|3045||43759||41652||24813||8986||26042||17178||5767||14768||2363||1092||754||2757||7802||842||465||252||1390|
37|06|9700000US0620640|Lake Tahoe Unified School District, California||2013|3793||57008||33917||21756||7213||20729||14863||4651||12005||1143||1183||444||2393||6842||1183||20031||654||2406|
37|06|9700000US0620670|Lakeport Unified School District, California||2013|1536||13835||13080||7444||3471||8161||5192||2361||4305||495||207||295||982||2326||614||594||7||154|
37|06|9700000US0621000|Las Virgenes Unified School District, California||2013|11200||122288||96014||62060||20202||61759||44755||13679||32494||5170||3238||1199||7266||15621||1761||17191||382||8701|
37|06|9700000US0621150|Laton Joint Unified School District, California||2013|702||6360||6311||3451||1166||4179||2577||846||1800||65||168||142||361||1064||332||34||15||0|
37|06|9700000US0621690|Lincoln Unified School District, California||2013|9132||84230||65746||41224||13670||41797||29234||9208||20883||2996||1573||549||3372||12393||3066||13623||597||4264|
37|06|9700000US0621810|Linden Unified School District, California||2013|2321||19230||18450||10902||3878||10919||7367||2558||6654||918||289||427||924||4096||877||146||86||548|
37|06|9700000US0621870|Lindsay Unified School District, California||2013|4130||44829||41189||23446||9345||21996||13072||5545||15314||1820||3263||556||2435||7240||3879||2569||223||848|
37|06|9700000US0622050|Live Oak Unified School District, California||2013|1740||19734||13933||8376||2864||7922||5330||1711||5101||716||463||183||1004||2735||910||5601||30||170|
37|06|9700000US0622110|Livermore Valley Joint Unified School District, California||2013|12629||117300||110074||68734||24510||70775||48141||16404||36021||6130||5050||1070||7445||16326||3278||898||2327||4001|
37|06|9700000US0622230|Lodi Unified School District, California||2013|30222||266241||244511||145982||54105||151914||98970||36795||78516||9038||10105||729||15582||43062||14081||12351||680||8699|
37|06|9700000US0622410|Lompoc Unified School District, California||2013|9811||78585||73104||48406||15232||43245||31775||9129||26628||4082||2397||512||4943||14694||3231||4000||0||1481|
37|06|9700000US0622440|Lone Pine Unified School District, California||2013|385||7257||5869||3132||1715||3502||2043||1064||2108||0||13||300||359||1436||259||385||1003||0|
37|06|9700000US0622500|Long Beach Unified School District, California||2013|82256||856996||742792||453896||181102||456397||295729||111666||223105||33644||29090||3308||39842||117221||63290||89396||126||24682|
